Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-178.0259	-242.5483	64.52238	0.0244619	0.00543127	0.0141846	0.0210037	0.0186594	0.0221047	0.0137658	0.0112291	0.00418325	0.0109406	0.00389051	0.0101437	0.0207411	0.000408212	0.000319559	0.0342355	0.00136688	0.000213264	0.0440957	0.0342289	0.00639754	0.0775803	0.0284327	0.00353899	0.0151882	0.0142061	0.00237841	0.0125449	0.018373	0.0076065	0.0185391	0.00814868	0.0135624	0.00579157	0.00850111	0.0283295	0.00256332	0.0149863	0.00310472	0.00862424	0.00644999	0.000232593	0.00416564	0.00477987	0.00810219	0.0159624	0.00145432	0.0242689	0.163074	0.567909	1.76085	6.13219	41.2051	2.688776	0.0385134	0.00855114	0.0223325	0.0330687	0.0293779	0.0348022	0.0216732	0.0176794	0.00658622	0.0172252	0.00612533	0.0159705	0.0326554	0.0006427	0.000503121	0.0539013	0.00215205	0.000335768	0.0694255	0.0538908	0.0100724	0.122144	0.0447652	0.00557188	0.0239127	0.0223664	0.00374463	0.0197511	0.0289269	0.0119759	0.0291884	0.0128295	0.021353	0.0091184	0.0133844	0.0446027	0.00403576	0.0235948	0.00488816	0.0135782	0.010155	0.0003662	0.00655849	0.00752555	0.0127563	0.0251316	0.00228972	0.534829	0.465171	0.5348294	0.6351523
396	-184.6713	-246.7781	62.10676	0.0275839	0.0309515	0.0239718	0.0447709	0.0572183	0.0758531	0.0766844	0.0205727	0.0464536	0.0139952	0.00702974	0.00104017	0.0237624	0.00772155	0.0013376	0.0499796	0.0424788	0.0014249	0.0218938	0.0295018	0.018074	0.0165186	0.0171675	0.00820629	0.00843214	0.00240513	0.0279676	0.0623401	0.025431	0.101151	0.00406104	0.017979	0.0359904	0.00240401	0.00970282	0.026868	0.00197914	0.0297114	0.0507746	0.015811	0.0179152	0.00455505	0.0263973	0.00349015	0.047311	0.065847	0.0152382	0.00190154	0.0470991	0.385482	2.59415	21.2318	525.889	4.530092	0.0217546	0.0244106	0.0189058	0.0353096	0.0451264	0.0598232	0.0604788	0.0162251	0.0366367	0.0110377	0.00554416	0.000820352	0.0187407	0.00608977	0.00105493	0.0394175	0.0335018	0.00112378	0.0172671	0.0232672	0.0142545	0.0130278	0.0135395	0.00647207	0.00665019	0.00189686	0.0220573	0.0491659	0.0200567	0.079775	0.00320283	0.0141796	0.0283846	0.00189598	0.00765234	0.0211901	0.00156089	0.0234326	0.0400445	0.0124697	0.0141292	0.00359244	0.0208188	0.00275259	0.0373129	0.0519317	0.0120179	0.684705	0.315295	0.6847051	1.267955
432	-179.9493	-242.6612	62.71188	0.0155034	0.00527904	0.214304	0.047312	0.0915904	0.0171748	0.0110602	0.0160748	0.0519807	0.0622195	0.032516	0.0151322	0.102094	0.00668148	0.0370262	0.0873851	0.0909863	0.0294176	0.077593	0.124843	0.0980574	0.0497969	0.0267535	0.0208621	0.0673042	0.0303445	0.0778001	0.15674	0.0534808	0.0413257	0.02176	0.0699088	0.082186	0.0364747	0.0423756	0.0152941	0.075679	0.0540266	0.0998968	0.0215842	0.0121769	0.0169627	0.0872604	0.00789806	0.100571	0.0490514	0.0665801	0.0674777	0.268521	0.663517	1.50712	3.7241	14.8197	1.949364	0.00592111	0.00201619	0.0818477	0.0180695	0.0349805	0.00655947	0.00422416	0.00613934	0.0198527	0.0237631	0.0124186	0.00577935	0.0389923	0.00255181	0.0141412	0.0333744	0.0347498	0.0112353	0.0296346	0.0476805	0.0374504	0.0190186	0.0102178	0.00796772	0.0257051	0.0115893	0.0297137	0.0598627	0.0204256	0.0157833	0.00831064	0.0266998	0.0313888	0.0139305	0.0161842	0.00584118	0.0289036	0.020634	0.0381529	0.00824353	0.00465064	0.00647844	0.0333268	0.00301646	0.0384103	0.0187339	0.0254285	0.295288	0.704712	0.2952878	2.618325
468	-189.368	-253.504	64.13601	0.0317401	0.00766242	0.0062463	0.0153255	0.00110726	0.0076884	0.0188565	0.000771778	0.00577276	0.0214638	0.00638644	0.00807502	0.0295049	0.00366895	0.0320243	0.00280265	0.0206334	0.00362857	0.0188701	0.00721745	0.0258462	0.00809922	0.0029298	0.00847236	0.0112682	0.00690426	0.00547125	0.035452	0.00136127	0.000367414	0.0197629	0.00736542	0.00826502	0.012581	0.0066268	0.00954638	0.0229969	0.00101706	0.00880746	0.00186957	0.00236994	0.000836939	0.010643	0.00273948	0.0104596	0.00171421	0.0117445	0.0136258	0.123062	0.520158	1.92249	8.12599	73.3901	3.106151	0.064126	0.0154807	0.0126197	0.0309629	0.00223705	0.0155332	0.0380966	0.00155926	0.011663	0.0433642	0.0129028	0.0163143	0.0596102	0.00741254	0.0647003	0.00566233	0.0416867	0.00733097	0.038124	0.0145817	0.0522183	0.0163632	0.00591921	0.0171171	0.0227656	0.013949	0.0110538	0.0716253	0.00275023	0.000742304	0.0399278	0.0148807	0.0166982	0.025418	0.0133884	0.019287	0.0464617	0.00205481	0.0177941	0.00377718	0.00478809	0.00169091	0.0215025	0.00553469	0.021132	0.0034633	0.0237279	0.883033	0.116967	0.8830328	0.4949647
504	-185.7903	-249.2756	63.48529	0.00931465	0.0435282	0.0232163	0.0431128	0.0426426	0.0513873	0.0309671	0.0149393	0.0433282	0.00360094	0.0566708	0.0299697	0.0705045	0.059639	0.0150962	0.00617174	0.00197777	0.0214365	0.0327003	0.0167382	0.0171022	0.0218532	0.0661814	0.0257596	0.0802719	0.00727348	0.0200408	0.032785	0.0053226	0.00602435	0.0075126	0.00145584	0.0619367	0.00072132	0.0233711	0.00851635	0.0146879	0.0114165	0.033842	0.0487708	0.0270471	0.022052	0.0432697	0.0248186	0.0226056	0.00508282	0.0207851	0.013002	0.120281	0.516462	1.93625	8.31385	76.9113	3.140037	0.0072916	0.0340743	0.018174	0.0337491	0.0333811	0.0402265	0.0242413	0.0116946	0.0339177	0.00281885	0.0443625	0.0234606	0.0551916	0.0466861	0.0118174	0.0048313	0.00154822	0.0167807	0.0255982	0.0131028	0.0133878	0.0171069	0.0518075	0.0201649	0.0628377	0.00569376	0.0156882	0.0256645	0.00416658	0.00471592	0.00588094	0.00113965	0.0484847	0.000564657	0.0182951	0.00666669	0.0114979	0.00893694	0.0264919	0.0381783	0.0211727	0.0172625	0.033872	0.0194282	0.0176959	0.00397888	0.0162708	0.845113	0.154887	0.845113	1.277448
540	-185.9212	-248.2929	62.37168	0.0108389	0.033421	0.0744686	0.104212	0.0493986	0.0381468	0.033033	0.0304151	0.0296363	0.00321272	0.0643934	0.0844073	0.0605006	0.0336588	0.0106963	0.0280819	0.0578027	0.0106913	0.0309218	0.075758	0.033811	0.0365819	0.0316965	0.0128462	0.139597	0.04968	0.0139393	0.0456917	0.0713865	0.0420517	0.0255112	7.33707e-05	0.0317259	0.0600171	0.00127631	0.0121229	0.00742824	0.110936	0.0606135	0.103609	0.00199007	0.0511365	0.0920842	0.0304751	0.0398891	0.0296932	0.0363101	0.0119201	0.115291	0.50968	1.96201	8.67369	83.8921	3.202856	0.00532397	0.0164161	0.0365783	0.0511879	0.0242641	0.0187374	0.0162255	0.0149396	0.0145571	0.00157806	0.0316294	0.0414601	0.0297173	0.0165329	0.0052539	0.0137936	0.0283922	0.00525148	0.0151885	0.0372116	0.0166077	0.0179687	0.015569	0.00630996	0.068569	0.0244023	0.00684687	0.0224433	0.0350644	0.0206554	0.0125308	3.6039e-05	0.0155834	0.0294798	0.000626912	0.00595466	0.00364868	0.0544906	0.0297728	0.0508919	0.000977504	0.0251178	0.0452309	0.0149691	0.0195932	0.014585	0.0178352	0.885203	0.114797	0.8852032	2.035869
576	-186.0718	-249.9362	63.86439	0.008923	0.00907346	0.0185699	0.00599542	0.026083	0.00668984	0.0938587	0.0409597	0.00487171	0.00125353	0.00606267	0.000369333	0.0241053	0.0202437	0.0424355	0.000750641	0.016234	0.019726	0.00641461	0.0354116	0.0130239	0.00563948	0.00662963	0.00555291	0.00174418	0.0104336	0.0037127	0.0402778	0.00904989	0.000339612	0.0394388	0.0134033	0.018179	0.0166372	0.00868546	0.000682057	0.0157663	0.0483631	0.0159396	0.0119978	0.0102556	0.0215856	0.0246559	0.0182027	0.0038137	0.0363133	0.00658759	0.0111431	0.111563	0.504479	1.98224	8.96357	89.7419	3.251596	0.0112247	0.011414	0.0233601	0.00754196	0.0328112	0.0084155	0.11807	0.0515254	0.00612839	0.00157688	0.00762656	0.000464603	0.0303234	0.0254656	0.0533819	0.000944271	0.0204216	0.0248144	0.00806927	0.0445461	0.0163835	0.0070942	0.00833976	0.00698531	0.0021941	0.013125	0.0046704	0.0506676	0.0113843	0.000427216	0.0496121	0.0168607	0.0228683	0.0209288	0.0109259	0.000857995	0.0198332	0.0608385	0.0200512	0.0150927	0.0129011	0.0271536	0.031016	0.0228981	0.00479746	0.0456804	0.00828688	0.27114	0.72886	0.2711396	0.7949422
612	-181.7082	-246.4668	64.75861	0.00100343	0.0194462	0.00385779	0.037016	0.0116181	0.0341992	0.000214572	0.0138539	0.0206756	0.00270501	0.010132	0.00232135	0.0218666	0.00119392	0.00313281	0.00970563	0.00102056	0.0105548	0.00569321	0.0166883	0.0261786	0.00948887	0.00022745	0.00810811	0.0159231	0.0181731	0.00358221	0.0152542	0.00286503	0.00362056	0.00383068	0.00511645	0.00318023	0.0149827	0.00506248	0.000258792	0.0162967	0.0134879	0.00730983	0.00287007	0.000457711	0.00379903	0.0182166	0.00423088	0.00787813	0.00548737	0.00411765	0.0325038	0.188047	0.593724	1.68428	5.31782	30.7656	2.477521	0.0022453	0.0435132	0.00863228	0.0828278	0.0259968	0.0765248	0.000480131	0.0309998	0.0462641	0.00605278	0.0226715	0.00519431	0.0489291	0.00267154	0.00701003	0.0217175	0.00228362	0.0236177	0.0127392	0.0373422	0.0585777	0.0212325	0.000508948	0.0181429	0.0356298	0.0406644	0.00801563	0.0341332	0.00641084	0.00810144	0.00857162	0.0114487	0.00711615	0.0335256	0.0113279	0.000579079	0.0364658	0.0301809	0.0163566	0.00642214	0.00102418	0.00850079	0.0407618	0.0094671	0.0176283	0.0122787	0.00921373	0.166036	0.833964	0.1660355	0.4469034
648	-186.8133	-251.3451	64.53179	0.0372316	0.0043017	0.0440265	0.0257932	0.0528601	0.0391789	0.000609862	0.0138486	0.0241876	0.0253499	0.0217484	0.00521702	0.10654	0.0158385	0.0326822	0.0162633	0.0058759	0.0939904	0.00658225	0.00381796	0.00782723	0.0334589	0.00905076	0.00167428	0.0463447	0.0294567	0.0129764	0.0446577	0.0217426	0.0700395	0.0203693	0.0124534	0.00178299	0.0124945	0.012969	0.0343025	0.00582278	0.0260913	0.0022972	0.0194228	0.0198704	0.00260387	0.0336461	0.0167659	0.0491141	0.00458735	0.022191	0.0449331	0.220218	0.623709	1.60331	4.54095	22.2553	2.243379	0.0323765	0.00374075	0.0382854	0.0224298	0.0459671	0.0340699	0.000530335	0.0120427	0.0210335	0.0220442	0.0189124	0.00453671	0.0926465	0.0137732	0.0284203	0.0141425	0.00510967	0.0817339	0.00572391	0.00332009	0.00680654	0.0290958	0.00787053	0.00145595	0.0403013	0.0256155	0.0112843	0.0388342	0.0189073	0.0609062	0.0177131	0.0108295	0.00155049	0.0108651	0.0112778	0.0298294	0.00506347	0.0226889	0.00199764	0.01689	0.0172792	0.00226432	0.0292586	0.0145796	0.0427095	0.00398915	0.0192973	0.523397	0.476603	0.5233975	1.149957
684	-187.624	-249.3882	61.76417	0.0993726	0.0451474	0.027058	0.0298106	0.063816	0.132107	0.027302	0.0452241	0.020899	0.0575839	0.0142381	0.0133373	0.0563785	0.0376693	0.0593185	0.00898625	0.0170553	0.0643459	0.0890676	0.101592	0.0344884	0.0393333	0.00708352	0.0489871	0.0774267	0.100503	0.0153476	0.0836721	0.0097658	0.00187633	0.00455292	0.0784591	0.0133888	0.0543546	0.0362095	0.0227362	0.0149465	0.0265772	0.0248463	0.00970844	0.00317115	0.0220061	0.0160409	0.0328031	0.185439	0.00121786	0.0710219	0.00525804	0.0773464	0.450001	2.22222	12.9289	190.185	3.794664	0.0485627	0.0220633	0.0132231	0.0145682	0.0311865	0.0645597	0.0133423	0.0221007	0.0102132	0.0281409	0.00695808	0.00651785	0.0275518	0.0184088	0.0289885	0.00439152	0.00833481	0.0314454	0.0435268	0.0496474	0.0168543	0.0192219	0.00346167	0.0239397	0.0378379	0.0491151	0.00750026	0.04089	0.00477248	0.000916949	0.00222498	0.0383424	0.00654304	0.0265627	0.0176953	0.011111	0.00730426	0.0129881	0.0121422	0.00474445	0.00154972	0.0107542	0.00783908	0.0160307	0.0906229	0.000595162	0.034708	0.888762	0.111238	0.8887622	2.046273
720	-178.2121	-241.5464	63.33434	0.000268723	0.00763844	0.0119674	0.0212008	0.0626822	0.0516493	0.00611628	0.0213648	0.0786285	0.0378708	0.0406877	0.016265	0.0720338	0.00212462	0.00731656	0.00235413	0.030716	0.0211576	0.00394346	0.0588374	0.0172285	0.0378503	0.032082	0.00946925	0.0284704	0.0469408	0.0353613	0.0135215	0.00996779	0.0185264	0.026739	0.0264298	0.035131	0.00234961	0.0308141	0.0572218	0.000325304	0.0351139	0.0624685	0.0139684	0.00517539	0.0100542	0.0241155	0.0298261	0.000747661	0.0445942	0.0141639	0.0096481	0.103994	0.493542	2.02617	9.61596	103.647	3.355758	0.000219638	0.00624321	0.00978142	0.0173283	0.0512327	0.0422151	0.00499908	0.0174623	0.0642662	0.0309534	0.0332557	0.0132941	0.0588762	0.00173654	0.00598012	0.00192413	0.0251055	0.017293	0.00322315	0.0480902	0.0140816	0.0309366	0.0262219	0.0077396	0.02327	0.0383666	0.0289022	0.0110517	0.00814708	0.0151424	0.0218549	0.0216022	0.028714	0.00192044	0.0251856	0.0467697	0.000265884	0.0287	0.051058	0.0114169	0.00423006	0.0082177	0.0197106	0.0243781	0.000611094	0.0364487	0.0115767	0.113887	0.886113	0.1138871	1.22348
756	-174.6256	-238.0185	63.39299	0.00096017	0.0136794	0.0397155	0.0241562	0.0543082	0.0450824	0.0380439	0.00792735	0.0660875	0.00189169	0.0185976	0.0180297	0.0973676	0.00585122	0.0409458	0.0174844	0.0475159	0.0167159	0.0959741	0.061333	0.0688849	0.281569	0.0123461	0.013148	0.0821751	0.0250293	0.0156012	0.0249226	0.0178966	0.0305652	0.0685858	0.0272437	0.0485418	0.00728694	0.0102539	0.00363221	0.0220163	0.0559297	0.0751609	0.098384	0.0112191	0.0203795	0.00713338	0.134892	0.000304968	0.0143526	0.0290703	0.0383801	0.203922	0.608928	1.64223	4.90383	26.0552	2.357361	0.00050056	0.00713139	0.0207047	0.0125932	0.0283122	0.0235026	0.0198332	0.00413272	0.034453	0.000986182	0.00969537	0.00939934	0.0507601	0.00305038	0.0213461	0.00911504	0.0247712	0.00871441	0.0500336	0.0319744	0.0359114	0.146789	0.00643631	0.00685436	0.0428399	0.0130484	0.00813328	0.0129928	0.00932992	0.0159344	0.0357554	0.0142028	0.025306	0.00379886	0.0053456	0.00189356	0.0114776	0.0291575	0.0391832	0.05129	0.00584878	0.0106243	0.0037188	0.0703222	0.000158987	0.00748236	0.0151551	0.493912	0.506088	0.4939118	1.918192
792	-175.9532	-240.3635	64.41027	0.0265711	0.0119891	0.00266967	0.0358341	0.0314957	0.017172	0.00674976	0.00722049	0.0154166	0.00741175	0.034607	0.0222247	0.0421178	0.00163343	0.005452	0.0109475	0.00601374	0.00992311	0.0452868	0.0159819	0.0187295	0.0278221	0.0128431	0.028757	0.00398196	0.0311186	0.030379	0.013556	0.0117639	0.0228517	0.0191171	0.0208998	0.0120131	0.0130909	0.0168461	0.00659446	0.0199644	0.010506	0.0394914	0.0673102	0.00814792	0.0118459	0.00565191	0.00914932	0.00233246	0.00832216	0.00862293	0.0248383	0.164929	0.569916	1.75464	6.06321	40.2604	2.672005	0.0316916	0.0142995	0.00318414	0.0427396	0.0375652	0.0204812	0.00805051	0.00861195	0.0183875	0.00884006	0.0412761	0.0265076	0.0502343	0.0019482	0.00650265	0.0130572	0.00717265	0.0118354	0.054014	0.0190618	0.0223388	0.0331837	0.0153181	0.0342987	0.00474932	0.0371154	0.0362334	0.0161684	0.014031	0.0272554	0.0228011	0.0249274	0.0143281	0.0156136	0.0200926	0.00786528	0.0238117	0.0125306	0.0471018	0.0802816	0.00971811	0.0141287	0.00674109	0.0109125	0.00278194	0.00992591	0.0102846	0.548395	0.451605	0.5483954	0.8384271
828	-178.8691	-242.2311	63.36208	0.00885318	0.00302119	0.0153676	0.0146668	0.0210897	0.0204123	0.0567033	0.00911565	0.0107071	0.0263455	0.000767593	0.0150127	0.0272144	0.00188618	0.00217018	0.0210932	0.00259686	0.0456874	0.0440395	0.0209673	0.00713226	0.0183728	0.00553964	0.00181	0.0246684	0.0264526	0.00836044	0.0170346	0.0141385	0.0196867	0.0325763	0.0393328	0.00509498	0.0129957	0.00169212	0.00736977	0.00456116	0.00722544	0.0714049	0.00304514	0.00812666	0.0102471	0.00891796	0.00870064	0.00419453	0.00525212	0.0269189	0.00541858	0.0784893	0.452065	2.21207	12.7406	184.55	3.772916	0.011519	0.00393092	0.0199951	0.0190832	0.0274401	0.0265588	0.0737777	0.0118605	0.0139311	0.0342786	0.000998729	0.0195332	0.0354091	0.00245415	0.00282367	0.0274448	0.00337882	0.0594447	0.0573005	0.027281	0.00927992	0.0239052	0.00720772	0.00235502	0.0320965	0.0344179	0.0108779	0.022164	0.0183959	0.0256147	0.0423856	0.0511766	0.00662916	0.016909	0.00220164	0.00958894	0.0059346	0.00940115	0.0929062	0.00396209	0.0105737	0.0133327	0.0116033	0.0113206	0.00545757	0.00683362	0.0350247	0.133773	0.866227	0.1337732	0.76857
864	-182.8615	-246.3776	63.51602	0.0547323	0.00217644	0.0166063	0.00586967	0.00192242	0.0267225	0.00237463	0.00822569	0.0462889	0.0143546	0.00850122	0.0142832	0.0217256	0.00466884	0.00144879	0.0322099	0.0267623	0.0156182	0.0270505	0.0979308	0.0433454	0.0561089	0.0304182	0.00584562	0.0186022	0.0168489	0.00776282	0.00928442	0.00186269	0.0117227	0.0792208	0.0175446	0.0013354	0.0400534	0.00431457	0.173218	0.00601478	0.00651403	0.0911693	0.0181346	0.0063041	0.0128451	0.0405412	0.00891639	0.158927	0.0132178	0.0850749	0.0166155	0.135562	0.536097	1.86533	7.37667	60.1849	2.962718	0.0392453	0.0015606	0.0119074	0.00420879	0.00137845	0.0191612	0.0017027	0.00589816	0.033191	0.0102929	0.00609572	0.0102417	0.0155781	0.00334775	0.00103884	0.0230958	0.0191897	0.0111989	0.0193963	0.0702204	0.0310804	0.0402324	0.0218111	0.00419155	0.0133386	0.0120814	0.00556625	0.00665731	0.00133562	0.00840567	0.0568045	0.0125802	0.000957536	0.0287199	0.00309372	0.124204	0.00431284	0.00467082	0.0653721	0.0130032	0.0045203	0.00921047	0.0290697	0.00639341	0.113957	0.00947771	0.0610021	0.466264	0.533736	0.4662642	1.394621
900	-172.9715	-237.778	64.80649	0.0294442	0.00165165	0.00430753	0.00797806	0.0117934	0.0112751	0.00717187	0.00536604	0.0232672	0.00205728	0.0137945	0.00331743	0.0365077	0.0015351	0.000784089	0.0114748	0.00766494	0.000627438	0.00294344	0.00403995	0.0232755	0.0145703	0.00466736	0.0012389	0.0165215	0.000613856	0.00572282	0.00637468	0.00543305	0.0110918	0.00674645	0.0013653	0.00470154	0.00727791	0.00825021	0.0208609	0.0155684	0.00404096	0.0305499	0.0079106	0.00329612	0.0051982	0.00149668	0.00140664	0.00753445	0.0320051	0.00262167	0.0348491	0.194546	0.600051	1.66652	5.14016	28.6951	2.427145	0.0673252	0.00377656	0.00984933	0.0182421	0.0269661	0.0257808	0.0163987	0.0122696	0.0532012	0.00470405	0.0315417	0.00758544	0.0834763	0.00351007	0.00179285	0.0262376	0.0175262	0.00143466	0.0067303	0.0092375	0.0532204	0.0333155	0.0106721	0.0028328	0.0377771	0.00140361	0.0130855	0.014576	0.0124229	0.0253618	0.015426	0.0031218	0.0107503	0.0166412	0.0188644	0.0476992	0.0355977	0.00923981	0.0698534	0.0180879	0.0075367	0.0118859	0.00342222	0.00321634	0.0172278	0.0731808	0.00599454	0.70737	0.29263	0.7073698	0.4373424
936	-188.6982	-249.4734	60.77521	0.288236	0.0232797	0.00866251	0.0928285	0.0083643	0.100965	0.0930125	0.0788258	0.0654385	0.256642	0.203041	0.0524012	0.192035	0.0118368	0.0256247	0.0539509	0.0289103	0.0191487	0.133639	0.0591868	0.0483232	0.238154	0.0145106	0.00890814	0.0770918	0.137554	0.204869	0.0863922	0.00816949	0.0876551	0.0846304	0.0351092	0.0741092	0.170709	0.150968	0.0158836	0.0495434	0.0209843	0.254715	0.064129	0.0560404	0.0796165	0.0353291	0.0150487	0.0913112	0.0764599	0.0366395	0.123317	0.360321	0.727269	1.37501	2.7753	8.10919	1.513381	0.0717204	0.00579258	0.00215545	0.0230981	0.00208125	0.0251226	0.0231439	0.0196139	0.0162828	0.063859	0.0505218	0.0130387	0.0477831	0.00294531	0.00637609	0.0134244	0.00719362	0.00476467	0.0332527	0.0147272	0.012024	0.0592588	0.0036106	0.00221657	0.0191824	0.0342269	0.0509766	0.0214966	0.00203278	0.0218108	0.0210582	0.00873605	0.0184402	0.0424767	0.0375648	0.00395224	0.0123277	0.00522143	0.0633796	0.0159569	0.0139443	0.0198106	0.00879079	0.0037445	0.0227205	0.0190252	0.00911684	0.674233	0.325767	0.6742328	4.018882
972	-171.7987	-235.9769	64.17822	0.044236	0.023543	0.00322661	0.0138256	0.0185114	0.0118739	0.00622665	0.00989672	0.00615494	0.000116024	0.0033789	0.01765	0.0316817	0.00656093	0.00395108	0.00141957	0.00351836	0.0355156	0.0252602	0.0131847	0.00207925	0.026001	0.0161662	0.0194889	0.00926673	0.0232431	0.0164208	0.000662673	0.00831998	0.00160142	0.00503249	0.0340603	0.00781891	0.00256571	0.00649479	0.00446984	0.000179787	0.0018505	0.0318508	0.0165414	0.0255538	0.00102672	0.00876673	0.000867887	0.00390048	0.0101413	0.00356681	0.0146128	0.127332	0.525723	1.90214	7.85351	68.433	3.055584	0.0779255	0.041473	0.00568395	0.024355	0.0326095	0.0209168	0.0109688	0.0174339	0.0108425	0.000204386	0.00595223	0.031092	0.05581	0.0115576	0.00696018	0.00250069	0.00619789	0.0625638	0.0444979	0.0232261	0.00366278	0.0458031	0.0284781	0.0343314	0.0163241	0.0409447	0.0289267	0.00116736	0.0146564	0.00282104	0.00886516	0.0600001	0.0137737	0.00451971	0.0114411	0.00787402	0.00031671	0.00325982	0.056108	0.0291391	0.0450152	0.00180866	0.0154434	0.00152886	0.00687103	0.0178648	0.00628325	0.476015	0.523985	0.4760148	0.5676701
1008	-179.7918	-243.8305	64.03874	0.034778	0.0107899	0.00796521	0.0125265	0.0156976	0.0147173	0.00773479	0.00563431	0.00825487	0.000331062	0.0162851	0.00513284	0.0713317	0.0161809	0.00327232	0.0447866	0.00927164	0.00218156	0.0404951	0.0239775	0.00156511	0.0363597	0.0134012	0.0230904	0.00293026	0.0257717	0.00252744	0.0191459	0.010516	0.0201908	0.00321238	0.0655826	0.0165646	0.0243013	0.0170868	0.000481057	0.0241688	0.0254066	0.0264271	0.0188235	0.00503864	0.00495249	0.00518078	0.00075529	0.0340914	0.00094925	0.00676142	0.0140622	0.124969	0.522659	1.91329	8.00201	71.1126	3.083357	0.0442116	0.0137166	0.0101258	0.0159244	0.0199556	0.0187093	0.00983286	0.00716261	0.010494	0.000420863	0.0207024	0.00652513	0.0906804	0.02057	0.00415993	0.056935	0.0117866	0.00277331	0.0514794	0.0304815	0.00198965	0.0462223	0.0170363	0.0293536	0.00372509	0.0327622	0.00321301	0.0243393	0.0133685	0.0256675	0.00408373	0.0833719	0.0210578	0.030893	0.0217216	0.000611544	0.0307246	0.0322981	0.0335955	0.0239294	0.00640537	0.00629585	0.00658606	0.000960162	0.0433387	0.00120673	0.00859546	0.32905	0.67095	0.3290502	0.7866274
1044	-203.7499	-264.5836	60.83371	0.0184286	0.0733431	0.0709073	0.236801	0.0876085	0.06087	0.123516	0.0801886	0.0451641	0.182943	0.035047	0.0318091	0.0482057	0.43224	0.123771	0.0320731	0.0546431	0.0584052	0.0918016	0.0149067	0.0253813	0.0958061	0.0142597	0.0202799	0.0729059	0.207966	0.134199	0.0839349	0.0332602	0.102164	0.0163579	0.0118319	0.0261348	0.293153	0.0187786	0.00824316	0.0122567	0.114319	0.0451039	0.0410891	0.0369717	0.0279883	0.0321075	0.0188258	0.000493193	0.0168675	0.0647188	0.0365856	0.199215	0.604507	1.65424	5.0197	27.3332	2.391985	0.00529852	0.0210873	0.020387	0.068084	0.0251888	0.0175011	0.0355128	0.0230555	0.0129854	0.0525991	0.0100766	0.00914561	0.0138599	0.124276	0.0355862	0.00922152	0.0157108	0.0167924	0.0263944	0.00428591	0.00729754	0.0275458	0.0040999	0.00583079	0.0209616	0.0597934	0.0385843	0.0241326	0.00956284	0.0293738	0.00470317	0.00340185	0.00751416	0.084286	0.00539913	0.00237004	0.003524	0.0328684	0.0129681	0.0118138	0.01063	0.00804708	0.0092314	0.0054127	0.000141801	0.00484968	0.0186077	0.651803	0.348197	0.651803	3.47807
